FREQ;UNIT;INDIC_PS;GEO\TIME_PERIOD,2012 ,2013 ,2014 ,2015 ,2016 ,2017
A;NR;ACC201_01_03;RS,1 ,1 ,0 ,: ,0 ,0
A;NR;ACC201_01_03;SE,2079 ,1912 ,2412 b,: z,: ,:
A;NR;ACC201_01_03;SI,24 ,24 ,24 ,: ,24 ,24
A;NR;ACC201_01_03;SK,5 ,5 ,5 ,: ,: ,:
A;NR;ACC201_01_03;UK,: ,: ,: ,: ,: ,:
A;NR;ACC201_01;AT,: ,1907 ,: ,1798 ,1792 ,1802
A;NR;ACC201_01;BE,1340 ,1343 ,1344 ,1344 ,1337 ,1337
A;NR;ACC201_01;BG,2981 ,2981 ,2981 ,2981 ,2980 ,2980
A;NR;ACC201_01;CH,2254 ,2231 ,2222 ,2199 ,3485 ,:
A;NR;ACC201_01;CY,1132 ,1132 ,1061 ,1098 ,1093 ,1093
A;NR;ACC201_01;CZ,0 ,6839 ,6931 ,6938 ,6918 ,6928
A;NR;ACC201_01;DE,13207 ,13106 ,25162 ,24074 ,27160 ,24203
A;NR;ACC201_01;DK,797 ,779 ,920 ,1110 ,1074 ,1026
A;NR;ACC201_01;EE,337 ,339 ,656 ,617 ,547 ,634
A;NR;ACC201_01;EL,1511 ,1455 ,1435 ,1432 ,1403 ,1352
A;NR;ACC201_01;ES,: ,9288 ,9044 ,14798 ,14639 ,14521
A;NR;ACC201_01;FI,1099 ,1311 ,1448 ,1396 ,902 ,893
A;NR;ACC201_01;FR,17044 ,17054 ,17075 ,17083 ,17133 ,17100
A;NR;ACC201_01;HR,1042 ,1018 ,1016 ,1016 ,1016 ,1016
A;NR;ACC201_01;HU,3285 ,3225 ,3784 ,3783 ,4614 ,4589
A;NR;ACC201_01;IE,1318 ,1288 ,1272 ,1251 ,1236 ,1227
A;NR;ACC201_01;IS,147 ,145 ,144 ,144 ,144 ,144
A;NR;ACC201_01;IT,13427 ,13427 ,13233 ,13048 ,15720 ,16287
A;NR;ACC201_01;LT,730 ,723 ,706 ,792 ,776 ,720
A;NR;ACC201_01;LU,116 ,116 ,114 ,114 ,96 ,102
A;NR;ACC201_01;LV,617 ,618 ,618 ,620 ,618 ,618
A;NR;ACC201_01;MK,328 ,329 ,329 ,: ,: ,361
A;NR;ACC201_01;MT,63 ,65 ,65 ,68 ,100 ,105
A;NR;ACC201_01;NL,: ,2185 ,: c,: c,1843 ,: c
A;NR;ACC201_01;NO,3048 ,3002 ,: ,1400 ,1351 ,2867
A;NR;ACC201_01;PL,8459 ,7884 ,7540 ,7387 ,7497 ,7564
A;NR;ACC201_01;PT,2562 ,2443 ,2317 ,2351 ,2357 ,2387
A;NR;ACC201_01;RO,5668 ,5580 ,5695 ,5615 ,5592 ,5697
A;NR;ACC201_01;RS,1500 ,1489 ,1478 ,1491 ,1516 ,1530
A;NR;ACC201_01;SE,6362 ,6110 ,6615 ,: ,7423 ,7536
A;NR;ACC201_01;SI,556 ,556 ,560 ,558 ,525 ,518
A;NR;ACC201_01;SK,1591 ,1589 ,1590 ,1606 ,1602 ,1595
A;NR;ACC201_01;UK,11818 ,11696 ,11634 ,11643 ,11659 ,11547
A;NR;ACC201_02;AT,: ,16111 ,15851 ,15544 ,15340 ,15166
A;NR;ACC201_02;BE,13260 ,13360 ,13270 ,13263 ,13162 ,13060
A;NR;ACC201_02;BG,4904 ,4836 ,4814 ,4814 ,4714 ,4713
A;NR;ACC201_02;CH,15105 ,15002 ,14927 ,14823 ,14729 ,:
A;NR;ACC201_02;CY,1041 ,1041 ,1057 ,811 ,811 ,811
A;NR;ACC201_02;CZ,: ,22106 ,21971 ,21698 ,21535 ,21303
A;NR;ACC201_02;DE,112052 ,111666 ,111508 ,110829 ,110876 ,111269
A;NR;ACC201_02;DK,8780 ,8682 ,8200 ,7700 ,7700 ,6000
A;NR;ACC201_02;EE,2788 ,2781 ,2777 ,2777 ,2777 ,2526
A;NR;ACC201_02;EL,9400 ,9271 ,8800 ,8552 ,8262 ,8050
A;NR;ACC201_02;ES,: ,33609 ,25242 ,25163 ,25163 ,25157
A;NR;ACC201_02;FI,6980 ,6916 ,6769 ,6580 ,6101 ,5111
A;NR;ACC201_02;FR,141646 ,140331 ,138849 ,136930 ,134707 ,133408
A;NR;ACC201_02;HR,4129 ,3293 ,3147 ,3121 ,3101 ,3083
A;NR;ACC201_02;HU,8999 ,9018 ,8904 ,8763 ,8556 ,8418
A;NR;ACC201_02;IE,5800 ,5800 ,5700 ,5700 ,5700 ,5700
A;NR;ACC201_02;IS,198 ,196 ,194 ,191 ,190 ,182
A;NR;ACC201_02;IT,52000 ,52000 ,52000 ,52000 ,: c,: c
A;NR;ACC201_02;LT,2122 ,2058 ,1838 ,1687 ,1670 ,1606
A;NR;ACC201_02;LU,1167 ,1165 ,1168 ,1167 ,1167 ,1141
A;NR;ACC201_02;LV,1056 ,1058 ,1063 ,1073 ,1068 ,1069
A;NR;ACC201_02;MK,359 ,359 ,359 ,359 ,374 ,374
A;NR;ACC201_02;MT,468 ,469 ,471 ,468 ,468 ,468
A;NR;ACC201_02;NL,: ,17206 ,: c,: c,: ,: c
A;NR;ACC201_02;NO,21453 ,21608 ,: ,13047 ,12428 ,:
A;NR;ACC201_02;PL,35989 ,32825 ,29914 ,22838 ,18488 ,17102
A;NR;ACC201_02;PT,10201 ,9032 ,9465 ,9635 ,9655 ,9658
A;NR;ACC201_02;RO,15870 ,15084 ,13482 ,13290 ,13303 ,13252
A;NR;ACC201_02;RS,2087 ,2072 ,2044 ,2000 ,1926 ,1958
A;NR;ACC201_02;SE,23531 ,23352 ,23300 ,23478 ,22420 ,21507
A;NR;ACC201_02;SI,2345 ,2322 ,2330 ,2322 ,2293 ,2287
A;NR;ACC201_02;SK,5691 ,5654 ,5656 ,5570 ,4764 ,4756
A;NR;ACC201_02;UK,115300 ,115000 ,115500 ,114936 ,115323 ,115247
A;NR;ACC201_03;AT,: ,: ,: ,: ,: ,:
A;NR;ACC201_03;BE,32000 ,27000 ,: c,: c,15863 ,13749
A;NR;ACC201_03;BG,42084 ,41435 ,40502 ,40146 ,38766 ,38699
A;NR;ACC201_03;CH,414000 ,: ,231400 ,372700 ,: ,:
A;NR;ACC201_03;CY,60 ,60 ,58 ,56 ,56 ,56
A;NR;ACC201_03;CZ,: ,64469 ,63184 ,62173 ,61222 ,60019
A;NR;ACC201_03;DE,: ,: ,: ,: ,: ,:
A;NR;ACC201_03;DK,50000 ,43000 ,239 ,211 ,186 ,156
A;NR;ACC201_03;EE,7640 ,7640 ,5276 ,3213 ,2574 ,2556
A;NR;ACC201_03;EL,80207 ,75873 ,76982 ,76684 ,76128 ,74132
A;NR;ACC201_03;ES,: ,480000 ,480000 ,480000 ,480000 ,480000
A;NR;ACC201_03;FI,37520 ,15715 ,12562 ,: c,: c,: c
A;NR;ACC201_03;FR,: ,: ,: ,: z,: z,: z
A;NR;ACC201_03;HR,28661 ,28546 ,28641 ,28546 ,28515 ,29002
A;NR;ACC201_03;HU,69931 ,61466 ,58764 ,57419 ,57211 ,56424
A;NR;ACC201_03;IE,2730 ,2353 ,2266 ,2105 ,2059 ,2000
A;NR;ACC201_03;IS,2478 ,2450 ,2287 ,2140 ,1776 ,1792
A;NR;ACC201_03;IT,304000 ,304000 ,298300 ,294621 ,: c,: c
A;NR;ACC201_03;LT,7954 ,7733 ,7743 ,7743 ,7668 ,7206
A;NR;ACC201_03;LU,5982 ,5835 ,5795 ,5768 ,5051 ,4792
A;NR;ACC201_03;LV,: ,: ,0 ,0 ,0 ,0
A;NR;ACC201_03;MK,6485 ,6485 ,6485 ,6485 ,6539 ,6539
A;NR;ACC201_03;MT,1181 ,1133 ,1241 ,1136 ,1126 ,1120
A;NR;ACC201_03;NL,: ,153874 ,: c,: c,: c,: z
A;NR;ACC201_03;NO,: ,: ,: ,: ,: ,:
A;NR;ACC201_03;PL,: ,131397 ,115821 ,116216 ,116169 ,116753
A;NR;ACC201_03;PT,152013 ,150213 ,152946 ,152807 ,153807 ,153077
A;NR;ACC201_03;RO,38224 ,36385 ,35957 ,35164 ,35111 ,35318
A;NR;ACC201_03;RS,16454 ,16836 ,17336 ,17267 ,17418 ,17406
A;NR;ACC201_03;SE,1125 ,1087 ,1080 ,985 ,1000 ,1000 e
A;NR;ACC201_03;SI,17000 ,16789 ,16622 ,16588 ,16170 ,16250
A;NR;ACC201_03;SK,27525 ,26693 ,22130 ,22643 ,29624 ,35670
A;NR;ACC201_03;UK,: ,: ,: ,: ,: ,:
A;NR;NUM701_01;AT,: ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;BE,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;BG,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;CH,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;CY,0 ,1 ,1 ,1 ,2 ,2
A;NR;NUM701_01;CZ,: ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;DE,: ,: ,: ,: ,: z,: z
A;NR;NUM701_01;DK,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;EE,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;EL,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;ES,: ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;FI,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;FR,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;HR,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;HU,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;IE,: ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;IS,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;IT,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;LT,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;LU,: ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;LV,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;MK,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;MT,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;NL,: ,1 ,1 ,1 ,: c,: c
A;NR;NUM701_01;NO,1 ,1 ,: ,1 ,2 ,2
A;NR;NUM701_01;PL,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;PT,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;RO,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;RS,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;SE,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;SI,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;SK,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_01;UK,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_02;AT,: ,16 ,18 ,19 ,18 ,17
A;NR;NUM701_02;BE,0 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_02;BG,5 ,5 ,6 ,6 ,6 ,9
A;NR;NUM701_02;CH,: ,123 ,139 ,156 ,165 ,172
A;NR;NUM701_02;CY,1 ,0 ,: z,: z,: z,: z
A;NR;NUM701_02;CZ,: ,15 ,18 ,19 ,22 ,26
A;NR;NUM701_02;DE,600 ,600 ,600 ,600 ,600 ,550
A;NR;NUM701_02;DK,4 ,: ,: z,: z,: z,0
A;NR;NUM701_02;EE,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_02;EL,7 ,7 ,11 d,13 d,11 d,10 d
A;NR;NUM701_02;ES,: ,363 ,44 ,350 ,446 ,412
A;NR;NUM701_02;FI,1 ,2 ,2 ,13 b,13 ,13
A;NR;NUM701_02;FR,: ,: ,35 ,: z,: z,: z
A;NR;NUM701_02;HR,2 ,10 ,5 ,6 ,6 ,5
A;NR;NUM701_02;HU,: ,0 ,: z,1 ,1 ,1
A;NR;NUM701_02;IE,: ,2 ,: c,: c,0 ,0
A;NR;NUM701_02;IS,1 ,1 ,1 ,1 ,1 ,1
A;NR;NUM701_02;IT,1610 ,1610 ,1598 ,1650 ,0 d,0 d
A;NR;NUM701_02;LT,: ,13 ,18 ,21 ,25 ,23
A;NR;NUM701_02;LU,: ,18 ,16 ,18 ,18 ,18
A;NR;NUM701_02;LV,5 ,7 ,7 ,7 ,9 ,10
A;NR;NUM701_02;MK,: ,0 ,: z,: z,: ,:
A;NR;NUM701_02;MT,2 ,2 ,2 ,2 ,2 ,2
A;NR;NUM701_02;NL,: ,0 ,: z,: z,: c,: c
A;NR;NUM701_02;NO,: ,: ,: ,: ,: ,:
A;NR;NUM701_02;PL,4 ,73 ,72 ,71 ,61 ,53
A;NR;NUM701_02;PT,14 ,9 ,9 ,9 ,9 ,10
A;NR;NUM701_02;RO,: ,: ,: z,: z,0 ,0
A;NR;NUM701_02;RS,45 ,: ,: z,: z,: z,: z
A;NR;NUM701_02;SE,30 ,29 ,27 ,28 ,28 ,24
A;NR;NUM701_02;SI,0 ,6 ,7 ,5 ,4 ,4
A;NR;NUM701_02;SK,: ,3 ,3 ,3 ,3 ,4
A;NR;NUM701_02;UK,: ,: ,: ,: z,: ,:
A;NR;NUM701_03;AT,: ,: ,: z,: z,: z,:
A;NR;NUM701_03;BE,718 ,773 ,709 ,665 ,740 ,707
A;NR;NUM701_03;BG,107 ,124 ,131 ,138 ,144 ,149
A;NR;NUM701_03;CH,71 ,: ,: z,: z,: z,:
A;NR;NUM701_03;CY,23 ,21 ,19 ,19 ,19 ,19
A;NR;NUM701_03;CZ,: ,0 ,0 ,1 ,1 ,1
A;NR;NUM701_03;DE,13000 ,13000 ,13000 ,13000 ,13000 ,13000
A;NR;NUM701_03;DK,: ,7 ,9 ,9 ,10 ,11
A;NR;NUM701_03;EE,53 ,28 ,27 ,25 ,27 ,22
A;NR;NUM701_03;EL,464 ,389 ,392 d,447 d,509 d,543 d
A;NR;NUM701_03;ES,: ,1065 ,1314 ,1590 ,1448 ,1659
A;NR;NUM701_03;FI,1 ,11 ,11 ,11 ,11 ,11
A;NR;NUM701_03;FR,: ,: ,: ,39 ,38 ,42
A;NR;NUM701_03;HR,20 ,12 ,15 ,15 ,16 ,16
A;NR;NUM701_03;HU,267 ,160 ,177 ,179 ,192 ,200
A;NR;NUM701_03;IE,: ,3 ,: c,: c,4 ,5
A;NR;NUM701_03;IS,3 ,3 ,3 ,3 ,3 ,3
A;NR;NUM701_03;IT,906 ,906 ,870 ,868 ,2775 d,2903 d
A;NR;NUM701_03;LT,53 ,47 ,37 ,25 ,27 ,22
A;NR;NUM701_03;LU,: ,2 ,5 ,6 ,7 ,8
A;NR;NUM701_03;LV,44 ,59 ,53 ,59 ,57 ,52
A;NR;NUM701_03;MK,19 ,22 ,23 ,24 ,29 ,31
A;NR;NUM701_03;MT,13 ,18 ,20 ,21 ,23 ,23
A;NR;NUM701_03;NL,: ,130 ,113 ,117 ,114 ,: c
A;NR;NUM701_03;NO,: ,: ,: ,: ,: ,31
A;NR;NUM701_03;PL,153 ,89 ,93 ,99 ,95 ,89
A;NR;NUM701_03;PT,64 ,58 ,60 ,61 ,59 ,62
A;NR;NUM701_03;RO,226 ,237 ,236 ,235 ,235 ,230
A;NR;NUM701_03;RS,: ,46 ,31 ,35 ,53 ,58
A;NR;NUM701_03;SE,: ,296 ,311 ,313 ,322 ,388
A;NR;NUM701_03;SI,18 ,12 ,11 ,9 ,9 ,9
A;NR;NUM701_03;SK,21 ,18 ,15 ,16 ,19 ,20
A;NR;NUM701_03;UK,37 ,35 ,29 ,29 ,: ,:
A;NR;NUM701;AT,: ,17 ,19 ,20 ,19 ,18
A;NR;NUM701;BE,719 ,775 ,711 ,667 ,742 ,709
A;NR;NUM701;BG,113 ,130 ,138 ,145 ,151 ,159
A;NR;NUM701;CH,72 ,: ,140 ,157 ,165 ,173
A;NR;NUM701;CY,24 ,22 ,20 ,20 ,21 ,21
A;NR;NUM701;CZ,0 ,16 ,19 ,21 ,24 ,28
A;NR;NUM701;DE,13600 ,13600 ,: ,: ,13600 ,13550
A;NR;NUM701;DK,5 ,8 ,10 ,10 ,11 ,12
A;NR;NUM701;EE,55 ,30 ,29 ,27 ,29 ,24
A;NR;NUM701;EL,472 ,397 ,404 ,461 ,521 ,554
A;NR;NUM701;ES,: ,1429 ,1359 ,1941 ,1895 ,2072
A;NR;NUM701;FI,3 ,14 ,14 ,25 b,25 ,25
A;NR;NUM701;FR,30 ,33 ,: ,40 ,39 ,43
A;NR;NUM701;HR,23 ,23 ,21 ,22 ,23 ,22
A;NR;NUM701;HU,268 ,161 ,178 ,181 ,194 ,202
A;NR;NUM701;IE,: ,6 ,6 ,6 ,5 ,6
A;NR;NUM701;IS,5 ,5 ,5 ,5 ,5 ,5
A;NR;NUM701;IT,2517 ,2517 ,2469 ,2519 ,2776 ,2904
A;NR;NUM701;LT,54 ,61 ,56 ,47 ,53 ,46
A;NR;NUM701;LU,23 ,21 ,22 ,25 ,26 ,27
A;NR;NUM701;LV,50 ,67 ,61 ,67 ,67 ,63
A;NR;NUM701;MK,20 ,23 ,24 ,25 ,30 ,32
A;NR;NUM701;MT,16 ,21 ,23 ,24 ,26 ,26
A;NR;NUM701;NL,: ,131 ,114 ,118 ,: c,: c
A;NR;NUM701;NO,1 ,: ,: ,: ,: ,33
A;NR;NUM701;PL,158 ,163 ,166 ,171 ,157 ,143
A;NR;NUM701;PT,79 ,68 ,70 ,71 ,69 ,73
A;NR;NUM701;RO,227 ,238 ,237 ,236 ,236 ,231
A;NR;NUM701;RS,46 ,47 ,32 ,36 ,54 ,59
A;NR;NUM701;SE,31 ,326 ,339 ,342 ,351 ,413
A;NR;NUM701;SI,19 ,19 ,19 ,15 ,14 ,14
A;NR;NUM701;SK,22 ,22 ,19 ,20 ,23 ,25
A;NR;NUM701;UK,38 ,36 ,30 ,30 ,: ,:
A;PC;QOS801;AT,96.0 ,95.5 ,: c,: c,95.7 ,:
A;PC;QOS801;BE,93.9 ,95.7 ,94.7 ,91.3 ,90.9 ,91.6
A;PC;QOS801;BG,47.9 ,50.7 ,67.2 ,71.4 ,59.7 ,53.1
A;PC;QOS801;CH,97.9 ,97.6 ,97.7 ,97.8 ,98.0 ,:
A;PC;QOS801;CY,90.0 ,90.0 ,90.0 ,90.0 ,90.0 ,90.0
A;PC;QOS801;CZ,: ,93.1 ,93.9 ,93.8 ,93.0 ,93.4
A;PC;QOS801;DE,92.3 ,91.2 ,90.9 ,86.6 ,89.8 ,88.7
A;PC;QOS801;DK,93.5 ,93.2 ,94.9 ,92.8 ,93.2 ,95.5
A;PC;QOS801;EE,88.8 ,88.7 ,88.5 ,87.9 ,88.6 ,85.9
A;PC;QOS801;EL,91.7 ,90.5 ,87.3 ,89.9 ,86.1 ,71.7
A;PC;QOS801;ES,: ,: ,: ,: ,: z,: z
A;PC;QOS801;FI,90.4 ,90.2 ,91.0 ,: ,82.0 ,94.0 b
A;PC;QOS801;FR,87.9 ,87.4 ,86.7 ,85.5 ,84.9 ,86.4
A;PC;QOS801;HR,78.0 ,85.2 ,87.6 ,86.4 ,85.2 ,85.4
A;PC;QOS801;HU,93.0 ,92.8 ,90.1 ,90.2 ,90.0 ,88.9
A;PC;QOS801;IE,86.0 ,87.0 ,90.0 ,91.0 ,91.0 ,90.0
A;PC;QOS801;IS,89.0 ,88.0 ,89.0 ,88.0 ,87.0 ,84.0
A;PC;QOS801;IT,90.7 ,90.7 ,90.5 ,: d,83.9 ,85.8
A;PC;QOS801;LT,85.9 ,90.0 ,85.4 ,81.1 ,83.1 ,88.6
A;PC;QOS801;LU,98.4 ,99.6 ,99.8 ,99.6 ,99.6 ,99.4
A;PC;QOS801;LV,90.1 ,90.5 ,90.8 ,93.0 ,94.5 ,94.4
A;PC;QOS801;MK,60.5 ,: ,: ,: ,63.2 ,62.3
A;PC;QOS801;MT,95.8 ,95.2 ,94.0 ,95.3 ,93.6 ,94.5
A;PC;QOS801;NL,93.9 ,95.8 ,: c,96.4 ,96.4 ,95.4
A;PC;QOS801;NO,85.3 ,86.0 ,: ,85.4 ,86.1 ,85.4
A;PC;QOS801;PL,68.5 ,66.7 ,65.4 ,60.9 ,59.2 ,57.2
A;PC;QOS801;PT,94.9 ,94.9 ,95.3 ,95.2 ,93.8 ,91.4
A;PC;QOS801;RO,: ,34.3 ,: z,23.4 ,33.1 ,30.0
A;PC;QOS801;RS,: ,: ,: z,71.1 ,77.7 ,67.1
A;PC;QOS801;SE,94.8 ,94.4 ,93.2 ,89.8 ,91.2 ,90.3
A;PC;QOS801;SI,97.3 ,96.2 ,97.0 ,98.6 ,96.6 ,94.7
A;PC;QOS801;SK,96.0 ,94.7 ,96.4 ,95.6 ,95.5 ,95.0
A;PC;QOS801;UK,91.7 ,93.2 ,93.0 ,92.5 ,93.1 ,91.6
A;PC;QOS803;AT,98.1 ,91.9 ,: c,: c,89.9 ,:
A;PC;QOS803;BE,96.5 ,96.3 ,: c,: c,: c,: c
A;PC;QOS803;BG,56.3 ,44.0 ,32.7 ,39.8 ,44.0 ,40.3
A;PC;QOS803;CH,95.6 ,96.1 ,95.0 ,96.0 ,: c,:
A;PC;QOS803;CY,85.0 ,85.0 ,85.0 ,85.0 ,39.0 ,31.0
A;PC;QOS803;CZ,: ,91.3 ,89.5 ,84.0 ,80.0 ,77.8
A;PC;QOS803;DE,: ,: ,: ,: ,: ,:
A;PC;QOS803;DK,97.6 ,96.7 ,99.6 ,: ,84.9 ,91.1
A;PC;QOS803;EE,81.9 ,82.8 ,85.9 ,75.6 ,75.5 ,70.2
A;PC;QOS803;EL,77.9 ,71.2 ,64.5 ,62.0 ,52.7 ,44.2
A;PC;QOS803;ES,: ,: ,: ,: ,92.7 ,92.8
A;PC;QOS803;FI,95.4 ,94.0 ,90.6 ,: ,83.2 ,79.0
A;PC;QOS803;FR,95.8 ,95.5 ,91.5 ,91.4 ,83.4 ,85.6
A;PC;QOS803;HR,58.4 ,59.1 ,57.7 ,64.7 ,63.9 ,71.9
A;PC;QOS803;HU,93.6 ,91.2 ,89.7 ,89.1 ,74.1 ,72.6
A;PC;QOS803;IE,: ,95.5 ,95.4 ,95.1 ,85.9 ,84.3
A;PC;QOS803;IS,93.0 ,87.0 ,88.0 ,90.0 ,81.0 ,79.0
A;PC;QOS803;IT,84.9 ,84.9 ,83.7 ,83.9 ,76.9 ,73.8
A;PC;QOS803;LT,: ,85.0 ,69.1 ,72.1 ,61.0 ,:
A;PC;QOS803;LU,93.1 ,92.5 ,90.6 ,89.0 ,83.2 ,79.5
A;PC;QOS803;LV,: ,92.7 ,: z,: z,: z,:
A;PC;QOS803;MK,72.1 ,: ,: ,: ,: ,:
A;PC;QOS803;MT,95.4 ,96.6 ,100.0 ,100.0 ,99.7 ,99.5
A;PC;QOS803;NL,94.3 ,92.9 ,91.1 ,89.5 ,83.4 ,:
A;PC;QOS803;NO,92.2 ,91.7 ,: ,79.5 ,77.8 ,66.9
A;PC;QOS803;PL,: ,: ,: ,: ,: ,:
A;PC;QOS803;PT,94.8 ,93.1 ,90.8 ,89.5 ,86.0 ,82.6
A;PC;QOS803;RO,76.1 ,80.7 ,76.1 ,78.0 ,61.8 ,61.4
A;PC;QOS803;RS,76.5 ,66.5 ,68.0 ,56.2 ,58.5 ,48.1
A;PC;QOS803;SE,96.3 ,96.1 ,: c,: c,: ,:
A;PC;QOS803;SI,90.2 ,85.6 ,87.0 ,85.8 ,81.2 ,79.8
A;PC;QOS803;SK,93.9 ,94.9 ,93.1 ,93.6 ,87.3 ,85.2
A;PC;QOS803;UK,89.5 ,89.5 ,89.4 ,87.5 ,86.1 ,85.2
A;PC;QOS804;AT,99.5 ,98.2 ,: c,: c,97.9 ,:
A;PC;QOS804;BE,99.5 ,99.4 ,: c,: c,: c,: c
A;PC;QOS804;BG,89.3 ,81.9 ,76.0 ,81.9 ,81.0 ,80.3
A;PC;QOS804;CH,: ,95.6 ,93.9 ,: ,: c,:
A;PC;QOS804;CY,97.0 ,97.0 ,97.0 ,97.0 ,76.0 ,78.0
A;PC;QOS804;CZ,: ,98.0 ,97.9 ,95.9 ,94.0 ,95.1
A;PC;QOS804;DE,: ,: ,: ,: ,: ,:
A;PC;QOS804;DK,99.6 ,99.4 ,99.8 ,: ,97.3 ,98.9
A;PC;QOS804;EE,96.6 ,97.4 ,96.4 ,90.9 ,92.9 ,92.7
A;PC;QOS804;EL,97.9 ,93.9 ,90.2 ,86.5 ,81.2 ,77.8
A;PC;QOS804;ES,: ,: ,: ,: ,97.8 ,98.1
A;PC;QOS804;FI,99.1 ,98.6 ,97.8 ,: ,95.2 ,94.0
A;PC;QOS804;FR,99.2 ,99.1 ,98.0 ,98.2 ,96.0 ,95.8
A;PC;QOS804;HR,88.4 ,88.2 ,89.3 ,90.1 ,90.6 ,91.9
A;PC;QOS804;HU,98.9 ,98.5 ,98.4 ,98.0 ,92.7 ,93.9
A;PC;QOS804;IE,: ,99.3 ,99.3 ,99.0 ,97.2 ,96.3
A;PC;QOS804;IS,99.0 ,98.0 ,98.0 ,98.0 ,96.0 ,91.0
A;PC;QOS804;IT,95.1 ,95.1 ,95.2 ,93.2 ,91.3 ,92.1
A;PC;QOS804;LT,: ,93.8 ,90.8 ,91.6 ,90.0 ,:
A;PC;QOS804;LU,98.4 ,98.2 ,97.8 ,97.1 ,95.2 ,94.2
A;PC;QOS804;LV,: ,98.7 ,: z,: z,: z,:
A;PC;QOS804;MK,84.3 ,: ,: ,: ,: ,:
A;PC;QOS804;MT,: ,: ,100.0 ,100.0 ,100.0 ,100.0
A;PC;QOS804;NL,98.9 ,98.3 ,97.9 ,97.2 ,95.0 ,:
A;PC;QOS804;NO,98.8 ,99.1 ,: ,94.9 ,94.3 ,88.2
A;PC;QOS804;PL,: ,: ,: ,: ,: ,:
A;PC;QOS804;PT,99.2 ,98.9 ,98.4 ,97.4 ,97.1 ,96.3
A;PC;QOS804;RO,96.1 ,94.3 ,93.0 ,94.0 ,85.6 ,87.6
A;PC;QOS804;RS,93.3 ,92.5 ,87.5 ,83.4 ,87.9 ,82.9
A;PC;QOS804;SE,99.5 ,99.2 ,: c,: c,: ,:
A;PC;QOS804;SI,97.4 ,97.0 ,97.0 ,97.1 ,94.5 ,94.6
A;PC;QOS804;SK,99.2 ,96.9 ,98.9 ,98.8 ,96.7 ,96.9
A;PC;QOS804;UK,: ,: ,: ,: ,: ,:
A;THS;DTR401_01_01;AT,: ,1900908.9 ,: c,: c,: c,: c
A;THS;DTR401_01_01;BE,2303381.0 ,2210075.7 ,: c,: c,: c,: c
A;THS;DTR401_01_01;BG,29490.6 ,23003.0 ,20472.7 ,20239.0 ,18282.0 ,21716.6
A;THS;DTR401_01_01;CH,3609000.0 ,3488000.0 ,3426000.0 ,3349000.0 ,: c,:
A;THS;DTR401_01_01;CY,54663.0 ,47957.0 ,48036.0 ,43865.0 ,43321.0 ,42188.0
A;THS;DTR401_01_01;CZ,: ,609490.7 ,537812.5 ,504763.4 ,473775.0 ,425711.0
A;THS;DTR401_01_01;DE,13310000.0 ,13077000.0 ,12907000.0 ,12470000.0 ,12145000.0 b,13459000.0
A;THS;DTR401_01_01;DK,567005.0 ,616330.0 ,459000.0 ,381000.0 ,: c,: c
A;THS;DTR401_01_01;EE,68948.6 ,65927.5 ,: c,: c,: c,: c
A;THS;DTR401_01_01;EL,393209.2 ,343974.9 ,338913.7 ,269423.2 ,242746.3 ,219718.0
A;THS;DTR401_01_01;ES,: ,3173727.0 ,: c,: c,: c,: c
A;THS;DTR401_01_01;FI,1429000.0 ,1304000.0 ,730000.0 ,: c,: c,: c
